130	2020-08-22 13:53:35.595134
130	2020-08-22 13:54:07.167586
130	2020-08-22 13:54:38.268773
130	2020-08-22 13:55:09.764679
130	2020-08-22 13:55:41.354264
130	2020-08-22 13:56:12.959802
130	2020-08-22 13:56:44.459694
130	2020-08-22 13:57:15.565029
130	2020-08-22 13:57:47.060261
130	2020-08-22 13:58:18.670570
130	2020-08-22 13:58:50.125470
130	2020-08-22 13:59:21.693611
130	2020-08-22 13:59:52.877761
130	2020-08-22 14:00:23.967675
130	2020-08-22 14:00:55.031307
130	2020-08-22 14:01:26.125330
130	2020-08-22 14:01:57.597709
130	2020-08-22 14:02:28.836183
130	2020-08-22 14:02:59.926098
130	2020-08-22 14:03:31.467089
130	2020-08-22 14:04:02.591938
130	2020-08-22 14:04:33.732930
130	2020-08-22 14:05:04.897296
130	2020-08-22 14:05:36.034758
130	2020-08-22 14:06:07.439076
130	2020-08-22 14:06:38.950108
130	2020-08-22 14:07:10.525288
130	2020-08-22 14:07:41.739348
130	2020-08-22 14:08:13.298888
130	2020-08-22 14:08:44.858669
130	2020-08-22 14:09:16.033038
130	2020-08-22 14:09:47.175363
130	2020-08-22 14:10:18.445934
130	2020-08-22 14:10:49.879008
130	2020-08-22 14:11:21.632989
130	2020-08-22 14:11:53.159611
130	2020-08-22 14:12:24.390880
130	2020-08-22 14:12:55.886755
130	2020-08-22 14:13:27.123025
130	2020-08-22 14:13:58.710986
130	2020-08-22 14:14:29.881515
130	2020-08-22 14:15:01.654379
130	2020-08-22 14:15:32.983306
130	2020-08-22 14:16:04.520228
130	2020-08-22 14:16:35.632264
130	2020-08-22 14:17:06.837063
130	2020-08-22 14:17:38.154462
130	2020-08-22 14:18:09.523510
130	2020-08-22 14:18:40.856144
130	2020-08-22 14:19:12.186279
130	2020-08-22 14:19:43.445384
130	2020-08-22 14:20:14.898580
130	2020-08-22 14:20:46.450593
130	2020-08-22 14:21:17.556752
130	2020-08-22 14:21:49.719968
130	2020-08-22 14:22:20.823559
130	2020-08-22 14:22:51.966502
130	2020-08-22 14:23:23.181787
130	2020-08-22 14:23:54.655878
130	2020-08-22 14:24:25.910509
130	2020-08-22 14:24:59.757174
130	2020-08-22 14:25:30.843884
130	2020-08-22 14:26:02.397517
130	2020-08-22 14:26:34.048275
130	2020-08-22 14:27:05.232213
130	2020-08-22 14:27:36.349567
130	2020-08-22 14:28:07.818744
130	2020-08-22 14:28:39.276758
130	2020-08-22 14:29:10.408354
130	2020-08-22 14:29:41.648559
130	2020-08-22 14:30:13.511761
130	2020-08-22 14:30:44.981702
130	2020-08-22 14:31:16.170873
130	2020-08-22 14:31:47.264571
130	2020-08-22 14:32:18.459460
130	2020-08-22 14:32:49.594100
130	2020-08-22 14:33:21.221496
130	2020-08-22 14:33:53.136715
130	2020-08-22 14:34:24.702878
130	2020-08-22 14:34:56.250763
130	2020-08-22 14:35:27.471168
130	2020-08-22 14:35:58.963968
130	2020-08-22 14:36:30.190604
130	2020-08-22 14:37:01.858895
130	2020-08-22 14:37:33.258480
130	2020-08-22 14:38:04.712509
130	2020-08-22 14:38:36.338296
130	2020-08-22 14:39:08.116125
130	2020-08-22 14:39:39.264836
130	2020-08-22 14:40:10.771263
130	2020-08-22 14:40:42.645363
130	2020-08-22 14:41:16.697995
130	2020-08-22 14:41:47.844083
130	2020-08-22 14:42:19.345683
130	2020-08-22 14:42:50.550916
130	2020-08-22 14:43:22.023281
130	2020-08-22 14:43:53.725421
130	2020-08-22 14:44:25.255014
130	2020-08-22 14:44:56.921748
130	2020-08-22 14:45:28.020208
130	2020-08-22 14:45:59.727785
130	2020-08-22 14:46:31.397577
130	2020-08-22 14:47:02.927594
130	2020-08-22 14:47:34.446740
130	2020-08-22 14:48:05.993888
130	2020-08-22 14:48:37.168880
130	2020-08-22 14:49:08.635824
130	2020-08-22 14:49:40.313146
130	2020-08-22 14:50:11.474169
130	2020-08-22 14:50:42.759159
130	2020-08-22 14:51:14.249900
130	2020-08-22 14:51:45.317494
130	2020-08-22 14:52:16.695837
130	2020-08-22 14:52:47.840556
130	2020-08-22 14:53:19.464198
130	2020-08-22 14:53:50.938633
130	2020-08-22 14:54:22.115038
130	2020-08-22 14:54:53.330568
130	2020-08-22 14:55:24.444157
130	2020-08-22 14:55:56.101914
130	2020-08-22 14:56:27.201014
130	2020-08-22 14:56:58.951894
130	2020-08-22 14:57:30.412554
130	2020-08-22 14:58:01.499067
130	2020-08-22 14:58:32.645520
130	2020-08-22 14:59:04.159789
130	2020-08-22 14:59:35.348506
130	2020-08-22 15:00:07.345430
130	2020-08-22 15:00:38.877295
130	2020-08-22 15:01:10.355645
130	2020-08-22 15:01:41.483530
130	2020-08-22 15:02:12.834818
130	2020-08-22 15:02:44.704472
130	2020-08-22 15:03:17.709844
130	2020-08-22 15:03:48.903211
130	2020-08-22 15:04:19.982748
130	2020-08-22 15:04:51.097366
130	2020-08-22 15:05:22.503881
130	2020-08-22 15:05:53.954121
130	2020-08-22 15:06:25.031087
130	2020-08-22 15:06:57.169982
130	2020-08-22 15:07:28.298709
130	2020-08-22 15:07:59.393751
130	2020-08-22 15:08:31.450127
130	2020-08-22 15:09:02.905124
130	2020-08-22 15:09:34.044401
130	2020-08-22 15:10:05.660956
130	2020-08-22 15:10:36.785056
130	2020-08-22 15:11:08.445609
130	2020-08-22 15:11:39.569949
130	2020-08-22 15:12:11.198947
130	2020-08-22 15:12:42.368849
130	2020-08-22 15:13:14.007055
130	2020-08-22 15:13:45.549010
130	2020-08-22 15:14:16.733479
130	2020-08-22 15:14:47.886366
130	2020-08-22 15:15:19.086448
130	2020-08-22 15:15:50.500993
130	2020-08-22 15:16:21.604981
130	2020-08-22 15:16:52.688357
130	2020-08-22 15:17:23.776012
130	2020-08-22 15:17:54.861650
130	2020-08-22 15:18:26.029137
130	2020-08-22 15:18:57.279679
130	2020-08-22 15:19:28.753843
130	2020-08-22 15:19:59.998506
130	2020-08-22 15:20:31.115233
130	2020-08-22 15:21:02.540982
130	2020-08-22 15:21:33.677264
130	2020-08-22 15:22:05.267434
130	2020-08-22 15:22:36.438332
130	2020-08-22 15:23:08.048811
130	2020-08-22 15:23:39.257030
130	2020-08-22 15:24:10.952525
130	2020-08-22 15:24:42.242565
130	2020-08-22 15:25:13.523509
130	2020-08-22 15:25:44.882765
130	2020-08-22 15:26:16.605937
130	2020-08-22 15:26:47.784290
130	2020-08-22 15:27:18.986505
130	2020-08-22 15:27:50.328892
130	2020-08-22 15:28:21.492590
130	2020-08-22 15:28:53.082132
130	2020-08-22 15:29:24.668637
130	2020-08-22 15:29:56.227387
130	2020-08-22 15:30:27.871473
130	2020-08-22 15:30:59.268908
130	2020-08-22 15:31:30.764887
130	2020-08-22 15:32:02.420712
130	2020-08-22 15:32:33.582593
130	2020-08-22 15:33:04.802850
130	2020-08-22 15:33:36.463879
130	2020-08-22 15:34:07.711935
130	2020-08-22 15:34:39.021263
130	2020-08-22 15:35:10.697138
130	2020-08-22 15:35:42.589400
130	2020-08-22 15:36:13.924964
130	2020-08-22 15:36:47.737191
130	2020-08-22 15:37:18.964548
130	2020-08-22 15:37:50.119458
130	2020-08-22 15:38:21.348697
130	2020-08-22 15:38:52.614261
130	2020-08-22 15:39:24.099522
130	2020-08-22 15:39:55.784092
130	2020-08-22 15:40:27.065296
130	2020-08-22 15:40:58.549439
130	2020-08-22 15:41:30.063835
130	2020-08-22 15:42:01.210597
130	2020-08-22 15:42:33.086346
130	2020-08-22 15:43:04.366963
130	2020-08-22 15:43:35.887725
130	2020-08-22 15:44:07.438802
130	2020-08-22 15:44:38.571748
130	2020-08-22 15:45:09.679359
130	2020-08-22 15:45:40.990966
130	2020-08-22 15:46:12.293005
130	2020-08-22 15:46:43.478072
130	2020-08-22 15:47:14.609952
130	2020-08-22 15:47:45.809493
130	2020-08-22 15:48:16.900455
130	2020-08-22 15:48:48.572513
130	2020-08-22 15:49:20.030353
130	2020-08-22 15:49:51.149082
130	2020-08-22 15:50:22.309960
130	2020-08-22 15:50:53.629441
130	2020-08-22 15:51:24.884320
130	2020-08-22 15:51:56.114847
130	2020-08-22 15:52:27.255882
130	2020-08-22 15:52:58.389268
130	2020-08-22 15:53:29.833230
130	2020-08-22 15:54:01.328497
130	2020-08-22 15:54:32.850786
130	2020-08-22 15:55:04.329831
130	2020-08-22 15:55:35.949337
130	2020-08-22 15:56:07.028633
130	2020-08-22 15:56:38.610104
130	2020-08-22 15:57:09.938930
130	2020-08-22 15:57:41.094624
130	2020-08-22 15:58:12.178953
130	2020-08-22 15:58:43.613733
130	2020-08-22 15:59:14.716522
130	2020-08-22 15:59:45.943447
130	2020-08-22 16:00:17.157050
130	2020-08-22 16:00:48.305605
130	2020-08-22 16:01:19.536986
130	2020-08-22 16:01:51.910067
130	2020-08-22 16:02:23.073328
130	2020-08-22 16:02:54.329297
130	2020-08-22 16:03:25.586128
130	2020-08-22 16:03:57.074040
130	2020-08-22 16:04:28.372735
130	2020-08-22 16:04:59.546694
130	2020-08-22 16:05:30.761478
130	2020-08-22 16:06:01.864918
130	2020-08-22 16:06:32.944128
130	2020-08-22 16:07:04.146676
130	2020-08-22 16:07:35.211695
130	2020-08-22 16:08:06.344692
130	2020-08-22 16:08:37.439597
130	2020-08-22 16:09:08.657457
130	2020-08-22 16:09:39.727225
130	2020-08-22 16:10:11.007934
130	2020-08-22 16:10:42.169480
130	2020-08-22 16:11:13.380568
130	2020-08-22 16:11:44.512051
130	2020-08-22 16:12:15.585129
130	2020-08-22 16:12:46.644767
130	2020-08-22 16:13:17.685070
130	2020-08-22 16:13:49.115579
130	2020-08-22 16:14:20.196280
130	2020-08-22 16:14:51.302008
130	2020-08-22 16:15:22.456338
130	2020-08-22 16:15:53.911547
130	2020-08-22 16:16:25.005445
130	2020-08-22 16:16:56.083913
130	2020-08-22 16:17:27.181748
130	2020-08-22 16:17:58.293703
130	2020-08-22 16:18:29.467726
130	2020-08-22 16:19:00.678039
130	2020-08-22 16:19:31.742313
130	2020-08-22 16:20:03.915837
130	2020-08-22 16:20:35.646958
130	2020-08-22 16:21:07.119752
130	2020-08-22 16:21:38.642932
130	2020-08-22 16:22:09.785083
130	2020-08-22 16:22:40.921437
130	2020-08-22 16:23:12.016951
130	2020-08-22 16:23:43.102834
130	2020-08-22 16:24:14.305787
130	2020-08-22 16:24:45.745898
130	2020-08-22 16:25:17.253161
130	2020-08-22 16:25:48.345704
130	2020-08-22 16:26:19.434709
130	2020-08-22 16:26:51.198983
130	2020-08-22 16:27:22.440635
130	2020-08-22 16:27:53.694414
130	2020-08-22 16:28:25.190041
130	2020-08-22 16:28:56.268870
130	2020-08-22 16:29:27.397370
130	2020-08-22 16:29:58.643727
130	2020-08-22 16:30:30.178811
130	2020-08-22 16:31:01.281021
130	2020-08-22 16:31:32.407808
130	2020-08-22 16:32:03.609733
130	2020-08-22 16:32:34.744410
130	2020-08-22 16:33:06.040573
130	2020-08-22 16:33:37.261001
130	2020-08-22 16:34:08.382231
130	2020-08-22 16:34:39.482481
130	2020-08-22 16:35:10.770656
130	2020-08-22 16:35:43.699355
130	2020-08-22 16:36:14.894187
130	2020-08-22 16:36:46.388542
130	2020-08-22 16:37:18.224623
130	2020-08-22 16:37:49.384667
130	2020-08-22 16:38:20.515373
130	2020-08-22 16:38:51.657630
130	2020-08-22 16:39:22.831719
130	2020-08-22 16:39:53.894248
130	2020-08-22 16:40:25.031994
130	2020-08-22 16:40:56.143466
130	2020-08-22 16:41:27.390106
130	2020-08-22 16:41:58.631895
130	2020-08-22 16:42:29.947526
130	2020-08-22 16:43:01.110565
130	2020-08-22 16:43:32.230595
130	2020-08-22 16:44:03.343700
130	2020-08-22 16:44:34.771611
130	2020-08-22 16:45:05.923036
130	2020-08-22 16:45:36.966314
130	2020-08-22 16:46:08.092182
130	2020-08-22 16:46:39.564887
130	2020-08-22 16:47:10.618427
130	2020-08-22 16:47:41.730615
130	2020-08-22 16:48:13.177367
130	2020-08-22 16:48:44.264872
130	2020-08-22 16:49:15.455879
130	2020-08-22 16:49:46.532070
130	2020-08-22 16:50:17.587998
130	2020-08-22 16:50:48.874056
130	2020-08-22 16:51:20.133632
130	2020-08-22 16:51:51.207560
130	2020-08-22 16:52:22.310894
130	2020-08-22 16:52:53.818972
130	2020-08-22 16:53:25.265452
130	2020-08-22 16:53:56.717036
130	2020-08-22 16:54:27.936942
130	2020-08-22 16:54:58.996374
130	2020-08-22 16:55:30.461826
130	2020-08-22 16:56:02.021600
130	2020-08-22 16:56:33.093209
130	2020-08-22 16:57:04.322626
130	2020-08-22 16:57:35.416693
130	2020-08-22 16:58:06.611833
130	2020-08-22 16:58:37.718571
130	2020-08-22 16:59:08.976281
130	2020-08-22 16:59:40.311648
130	2020-08-22 17:00:11.447384
130	2020-08-22 17:00:43.053127
130	2020-08-22 17:01:14.518311
130	2020-08-22 17:01:45.932818
130	2020-08-22 17:02:17.384618
130	2020-08-22 17:02:48.502316
130	2020-08-22 17:03:19.574082
130	2020-08-22 17:03:51.827555
130	2020-08-22 17:04:23.395658
130	2020-08-22 17:04:54.920904
130	2020-08-22 17:05:26.448053
130	2020-08-22 17:05:57.958345
130	2020-08-22 17:06:29.046978
130	2020-08-22 17:07:00.493596
130	2020-08-22 17:07:31.602236
130	2020-08-22 17:08:03.106631
130	2020-08-22 17:08:34.229443
130	2020-08-22 17:09:05.510464
130	2020-08-22 17:09:36.629883
130	2020-08-22 17:10:07.986809
130	2020-08-22 17:10:39.210386
130	2020-08-22 17:11:10.712466
130	2020-08-22 17:11:42.269670
130	2020-08-22 17:12:13.329660
130	2020-08-22 17:12:44.546316
130	2020-08-22 17:13:15.666197
130	2020-08-22 17:13:46.748799
130	2020-08-22 17:14:17.820108
130	2020-08-22 17:14:48.927224
130	2020-08-22 17:15:20.432320
130	2020-08-22 17:15:52.102892
130	2020-08-22 17:16:23.223685
130	2020-08-22 17:16:54.492092
130	2020-08-22 17:17:25.595449
130	2020-08-22 17:17:56.749028
130	2020-08-22 17:18:27.971747
130	2020-08-22 17:18:59.174718
130	2020-08-22 17:19:30.262423
130	2020-08-22 17:20:01.344010
130	2020-08-22 17:20:32.414406
130	2020-08-22 17:21:03.501010
130	2020-08-22 17:21:35.147863
130	2020-08-22 17:22:06.227673
130	2020-08-22 17:22:37.304145
130	2020-08-22 17:23:08.744674
130	2020-08-22 17:23:39.975685
130	2020-08-22 17:24:11.407458
130	2020-08-22 17:24:43.114837
130	2020-08-22 17:25:14.282930
130	2020-08-22 17:25:45.776572
130	2020-08-22 17:26:17.011555
130	2020-08-22 17:26:48.454427
130	2020-08-22 17:27:19.564095
130	2020-08-22 17:27:51.128150
130	2020-08-22 17:28:22.200257
130	2020-08-22 17:28:53.470639
130	2020-08-22 17:29:24.602136
130	2020-08-22 17:29:56.139538
130	2020-08-22 17:30:27.664909
130	2020-08-22 17:30:59.374532
130	2020-08-22 17:31:30.412798
130	2020-08-22 17:32:01.908993
130	2020-08-22 17:32:33.317772
130	2020-08-22 17:33:04.422668
130	2020-08-22 17:33:35.540962
130	2020-08-22 17:34:06.649895
130	2020-08-22 17:34:38.087517
130	2020-08-22 17:35:09.727990
130	2020-08-22 17:35:41.172037
130	2020-08-22 17:36:12.215245
130	2020-08-22 17:36:43.302007
130	2020-08-22 17:37:14.382131
130	2020-08-22 17:37:45.589876
130	2020-08-22 17:38:16.653654
130	2020-08-22 17:38:48.981676
130	2020-08-22 17:39:20.415296
130	2020-08-22 17:39:51.449318
130	2020-08-22 17:40:22.515681
130	2020-08-22 17:40:53.595282
130	2020-08-22 17:41:24.626640
130	2020-08-22 17:41:56.342519
130	2020-08-22 17:42:27.921059
130	2020-08-22 17:42:59.396666
130	2020-08-22 17:43:30.847864
130	2020-08-22 17:44:01.920345
130	2020-08-22 17:44:40.528004
130	2020-08-22 17:45:11.763851
130	2020-08-22 17:45:42.870273
130	2020-08-22 17:46:14.284373
130	2020-08-22 17:46:45.695197
130	2020-08-22 17:47:16.746960
130	2020-08-22 17:47:47.869046
130	2020-08-22 17:48:18.971847
130	2020-08-22 17:48:50.142189
130	2020-08-22 17:49:21.471201
130	2020-08-22 17:49:52.504367
130	2020-08-22 17:50:23.707410
130	2020-08-22 17:50:55.212481
130	2020-08-22 17:51:26.442164
130	2020-08-22 17:51:57.607501
130	2020-08-22 17:52:28.701754
130	2020-08-22 17:53:00.051074
130	2020-08-22 17:53:31.108954
130	2020-08-22 17:54:02.306972
130	2020-08-22 17:54:33.983746
130	2020-08-22 17:55:05.484623
130	2020-08-22 17:55:36.721577
130	2020-08-22 17:56:08.173942
130	2020-08-22 17:56:40.336858
130	2020-08-22 17:57:11.494028
130	2020-08-22 17:57:42.630596
130	2020-08-22 17:58:13.865930
130	2020-08-22 17:58:45.330392
130	2020-08-22 17:59:16.918019
130	2020-08-22 17:59:48.443458
130	2020-08-22 18:00:19.678555
130	2020-08-22 18:00:51.118335
130	2020-08-22 18:01:22.195615
130	2020-08-22 18:01:53.429479
130	2020-08-22 18:02:24.587018
130	2020-08-22 18:02:56.014323
130	2020-08-22 18:03:27.412669
130	2020-08-22 18:03:58.471788
130	2020-08-22 18:04:29.634349
130	2020-08-22 18:05:00.881890
130	2020-08-22 18:05:31.989004
130	2020-08-22 18:06:03.245556
130	2020-08-22 18:06:34.482905
130	2020-08-22 18:07:05.955353
130	2020-08-22 18:07:37.414769
130	2020-08-22 18:08:08.694873
130	2020-08-22 18:08:39.828133
130	2020-08-22 18:09:11.465962
130	2020-08-22 18:09:42.578465
130	2020-08-22 18:10:13.793287
130	2020-08-22 18:10:44.908306
130	2020-08-22 18:11:16.024187
130	2020-08-22 18:11:47.516056
130	2020-08-22 18:12:18.738611
130	2020-08-22 18:12:50.204861
130	2020-08-22 18:13:21.274279
130	2020-08-22 18:13:52.390268
130	2020-08-22 18:14:23.528764
130	2020-08-22 18:14:54.989753
130	2020-08-22 18:15:26.434272
130	2020-08-22 18:15:58.877743
130	2020-08-22 18:16:29.964922
130	2020-08-22 18:17:01.030490
130	2020-08-22 18:17:32.212191
130	2020-08-22 18:18:03.643961
130	2020-08-22 18:18:34.768436
130	2020-08-22 18:19:06.129416
130	2020-08-22 18:19:37.207168
130	2020-08-22 18:20:08.652904
130	2020-08-22 18:20:40.270460
130	2020-08-22 18:21:11.866024
130	2020-08-22 18:21:42.992652
130	2020-08-22 18:22:14.417188
130	2020-08-22 18:22:45.527496
130	2020-08-22 18:23:17.014347
130	2020-08-22 18:23:48.200865
130	2020-08-22 18:24:20.297512
130	2020-08-22 18:24:51.581447
130	2020-08-22 18:25:22.823071
130	2020-08-22 18:25:54.040662
130	2020-08-22 18:26:25.237561
130	2020-08-22 18:26:56.804876
130	2020-08-22 18:27:27.966598
130	2020-08-22 18:27:59.433534
130	2020-08-22 18:28:30.951021
130	2020-08-22 18:29:02.357668
130	2020-08-22 18:29:33.457381
130	2020-08-22 18:30:04.806852
130	2020-08-22 18:30:36.310037
130	2020-08-22 18:31:07.405228
130	2020-08-22 18:31:38.500367
130	2020-08-22 18:32:09.649738
130	2020-08-22 18:32:40.765116
130	2020-08-22 18:33:12.859162
130	2020-08-22 18:33:44.310364
130	2020-08-22 18:34:15.499547
130	2020-08-22 18:34:47.025022
130	2020-08-22 18:35:18.067777
130	2020-08-22 18:35:49.122501
130	2020-08-22 18:36:20.227325
130	2020-08-22 18:36:51.955005
130	2020-08-22 18:37:23.431935
130	2020-08-22 18:37:54.524451
130	2020-08-22 18:38:26.279298
130	2020-08-22 18:38:57.403216
130	2020-08-22 18:39:28.541027
130	2020-08-22 18:39:59.659311
130	2020-08-22 18:40:30.769495
130	2020-08-22 18:41:01.917564
130	2020-08-22 18:41:32.999778
130	2020-08-22 18:42:04.237188
130	2020-08-22 18:42:35.286791
130	2020-08-22 18:43:06.387427
130	2020-08-22 18:43:37.488242
130	2020-08-22 18:44:08.774122
130	2020-08-22 18:44:39.901163
130	2020-08-22 18:45:11.087207
130	2020-08-22 18:45:42.178713
130	2020-08-22 18:46:13.273618
130	2020-08-22 18:46:44.586296
130	2020-08-22 18:47:15.762418
130	2020-08-22 18:47:47.022959
130	2020-08-22 18:48:18.190098
130	2020-08-22 18:48:49.303427
130	2020-08-22 18:49:20.397161
130	2020-08-22 18:49:51.482494
130	2020-08-22 18:50:22.631336
130	2020-08-22 18:50:53.746025
130	2020-08-22 18:51:25.034058
130	2020-08-22 18:51:56.631122
130	2020-08-22 18:52:27.752542
130	2020-08-22 18:52:58.855142
130	2020-08-22 18:53:29.961048
130	2020-08-22 18:54:01.127922
130	2020-08-22 18:54:32.363892
130	2020-08-22 18:55:03.641032
130	2020-08-22 18:55:34.801290
130	2020-08-22 18:56:05.877787
130	2020-08-22 18:56:36.981845
130	2020-08-22 18:57:08.158524
130	2020-08-22 18:57:39.257999
130	2020-08-22 18:58:12.326085
130	2020-08-22 18:58:43.532649
130	2020-08-22 18:59:15.200630
130	2020-08-22 18:59:46.628656
130	2020-08-22 19:00:17.719088
130	2020-08-22 19:00:48.935944
130	2020-08-22 19:01:20.027048
130	2020-08-22 19:01:51.524035
130	2020-08-22 19:02:22.796278
130	2020-08-22 19:02:54.108391
130	2020-08-22 19:03:25.342231
130	2020-08-22 19:03:56.476611
130	2020-08-22 19:04:27.930464
130	2020-08-22 19:04:59.139924
130	2020-08-22 19:05:31.078978
130	2020-08-22 19:06:02.292132
130	2020-08-22 19:06:33.672802
130	2020-08-22 19:07:05.175389
130	2020-08-22 19:07:36.320685
130	2020-08-22 19:08:07.547849
130	2020-08-22 19:08:38.917696
130	2020-08-22 19:09:10.040136
130	2020-08-22 19:09:41.840915
130	2020-08-22 19:10:12.956662
130	2020-08-22 19:12:25.930584
130	2020-08-22 19:12:57.102504
130	2020-08-22 19:13:28.403449
130	2020-08-22 19:13:59.495128
130	2020-08-22 19:14:30.923593
130	2020-08-22 19:15:02.045954
130	2020-08-22 19:15:33.116085
130	2020-08-22 19:16:04.697092
130	2020-08-22 19:16:35.817426
130	2020-08-22 19:17:07.348424
130	2020-08-22 19:17:38.420194
130	2020-08-22 19:18:09.531344
130	2020-08-22 19:18:40.628520
130	2020-08-22 19:19:14.319553
130	2020-08-22 19:19:45.458419
130	2020-08-22 19:20:16.516466
130	2020-08-22 19:20:47.672305
130	2020-08-22 19:21:18.774765
130	2020-08-22 19:21:50.210329
130	2020-08-22 19:22:21.648135
130	2020-08-22 19:22:52.713877
130	2020-08-22 19:23:24.340530
130	2020-08-22 19:23:55.479828
130	2020-08-22 19:24:26.591963
130	2020-08-22 19:24:58.293710
130	2020-08-22 19:25:29.437275
130	2020-08-22 19:26:00.818816
130	2020-08-22 19:26:32.231176
130	2020-08-22 19:27:03.740570
130	2020-08-22 19:27:34.908664
130	2020-08-22 19:28:06.129512
130	2020-08-22 19:28:37.280653
130	2020-08-22 19:29:08.345870
130	2020-08-22 19:29:39.839328
130	2020-08-22 19:30:11.074069
130	2020-08-22 19:30:42.508612
130	2020-08-22 19:31:14.324590
130	2020-08-22 19:31:45.462974
130	2020-08-22 19:32:16.913930
130	2020-08-22 19:32:48.076052
130	2020-08-22 19:33:19.355641
130	2020-08-22 19:33:50.839244
130	2020-08-22 19:34:22.990896
130	2020-08-22 19:34:54.241232
130	2020-08-22 19:35:25.536371
130	2020-08-22 19:35:56.745659
130	2020-08-22 19:36:27.862943
130	2020-08-22 19:36:58.979686
130	2020-08-22 19:37:31.234770
130	2020-08-22 19:38:02.574412
130	2020-08-22 19:38:34.154450
